puuid,leaguePoints
m-dJcrQTDVh10HfbvQFhgupGTlk2OrCL2_sjmkZEOiVF5wh-eYMYH6eQPCzpDR7MJu8BskfzZPwb0A,112
-Sq_j8B1MS6jL4AqOGAPcubSrCPp26B9BMcEpUSjlBt7Aaxwvnme9KDlWYjhaGLoOXbhzinW6eu9Hw,112
DD_kPOQS5F4NuL3NRCZ1CJo4Z3KY_uT0kLS5uGm9EZv5f6ickukf2fhS80UsjnHQ69ICrclkg6eIYQ,112
hrohr_3eCwSLe9gM41viX4Gk18jLP_BNTAQuLt8QNw7mutD3MD9S7UMy-yKwAUUWbFpINrO7iyZogw,112
vwusalWrnDmdYxtGOdbSOWLBtYRpkmAJrIjahanqj5luHv8SxMErnlW0dzQD6kUlqLTQ13iBJX1Zow,112
LdKJgOh4VXA7uolV_oGpbqQf3GPyqqOX1bfoyS1K2drw5Aqd5lAqwjsZWWk9-XZ4LmYo3-0GiDMTQg,112
PJQd2nJszH7rnrDZ8N4pguOkCppmpL2nzC_QRVOHj4tO_SjrlU7AjeaU_fCivz8WmR1BZbhI4vxWug,112
ZyQMIMAXI2jl2cMB4zZlzcLp5ekAVoxuqyjTffKuetR4B_ZXGdiKz1la01_4vcDly7J8NJ65Dy_rwg,112
Q9S-9MBgd1jZXDIjJnShJ8OFBFGYYFo8WiTJyWXw4m4xYuRvDLf5T5PRjwC-1Saiq9slUZGgbAtyGw,112
DH0iksm2XQ-D_40vRjr-cb7UI2IMchekS_vBTtoAYlz4vCk71tT6n8bJM6hamqMqm9jyovhGBMNsMw,112
1aH1bs3Ay0Z0-mANNrIA4WDHIZI2_y7IgeplJGZ3WB9XviPSTtZHemCu6JbOZV-EOcQ3ffXu9mK_GA,112
RGLfqbpV7PxGp-AyA48MCBUFYnlOQI2Q2zbOBADxEGQ659D1IrS0bwMjoYl4gy4OJ3RxSDivrqim1w,112
D63KmkiMapo6HuOA8MkIAPnwPIcY7f8iwQA6ami9VkGJRDmRg8JLlljoxy2iKssa1WtpC-zo_GGS4g,112
znD2x9ncFD8ioVFdPBsIfMUS0XvlRoUag5cZGtloOU8Oez81IN9uHra4vLe1LeSecq1OhxdV8BQuXA,112
fwrolehpClrZve7Ow0fl1CDhQc2pOY3NSdrCfr-X_QBafIjhoCJ1R3_vG-B2B62b1IArMeCAj6wkHg,112
D4igNo32US7Pg2yFp-3rUqQQyalCNOtHUBbiBumSDBVg5FRffrfs3eknSo7ZYvRRSWac4_f6EXNs6A,112
-dHk5SSKrPIjruRhbNU0JWV5RrNHDEHwAwS9mu9FVSnn4iezKuPMhTa5H0X3ReNHlu-Scb89MFL1LA,112
7rbZDEBsljtmyCQ8f8Z3c2B_HOk8rbdu_t0dVm1_eDKJspXwxtbpcwNTD4fZ3GFKdJThqzcTlbIKVg,112
xEiQQKPbg-09APvSLRuhTFEuzV6pEvA8J6bFcOT7USFsfa4K-C--oLB-K15zUzqArGsZ0HtCTxziSg,112
_DlZtKDX27JOvEakbVa6l0zb1ZPOvdw5hcpN-Gq60kEByzTWkd4Ma0oRIG3Z0ARh_1ablwnhgTBR9g,112
IO3Hed6guASzbAjKxKJsPx6ywHQ3D0E8MHJKlouc98_7DAb29K7KMLYsWpqvWCieaLzqXLHjea_90g,112
D_hgHkCm10gmf-2LVUpq6kbScT-AH4oH0Ln9YLmcHRe4Lx7edn9BCdBBB3niS01Tr6SBmMvdpkBjLA,112
70GOaED-zflQPhPG6fgkykeQGqlCn9QbIWUXUJHPdJyDxxeU2_CQ3rgnnb-2FLDZ1QQdf6knsuR8Ig,112
5jQv9xYAClXAvD8iBEEDTfs_w8hVImA2gn8v8Nyl4DUVOJM4QhpSgeo86XrI9TuwW5y34-jZKcuhpQ,112
v219Udk8CHM2OXLzTzMxTevt8QNaDkOCqUUUc3D95zbfJAlkh40BTkViz0aO3tERTKTg-_cuUARUrQ,112
Wt6GiWzXXFaZpBhzVbdhx0VpkEty8W89Sz6lp5Y1xviKOiOZz5_T74nA-IhAw3p7mSU3F5lY5eGTfQ,112
JYyW4rboKPJqnYX_ZQnKSmTmxZ-WQaU05EzSqW19HWrtC0KR_eDZVr9X8wQFY1kFpr-MZl1xMsHYrw,112
_xbK4b1crytT5LB388ljSM_YSpB9X21e69EXblsRR2SRyMdeX3wmitjF7m0E3UAcpS6VeLJ6l3-muA,111
Wpas8Iv9b9FazSCHNGvH-aC9Rn1gstr6xZ9L7Mwd9RJM7ws-iY4CPddfeY43tFJiJh0arDKGdn6S2w,111
nln8Q2KSHOCOf1Ga6oPKcDZ4hJaxVsO-qiAC0HKMXYexoEMVJjcoKsH_8CiW48CZjXZ9NXzlxPzHXQ,111
g48p0E2B8yAFf_hGqIAVd7KQEAQYUw6toPCe7lzdfrUhRoboa8BNjbqCdjLq743nAjX6BhxxFjLDIg,111
GmBhB6xXsCXAmCcIERqz8IRCBICRLq-MJ6uFf6_AYBpUMF9vzZB072EMqegzNta8BmSBgfLKZQUmFA,111
o4NpUqsrhYakTv6PBDfLdCSPfmv-zPP5IW6hXhU2EFzPWBj6HNWyeDpjVW4QW32Yg4ZJcR8t6J7BfA,111
u49ZvW2mkCmWrKTKyl67G63-g3Bjh4Hx9oOcLkEekWLHypg1NB04P2notC-KGKEOHBJVG5RKEvJWOg,111
1k3dRHroxjOOBVJ67J54sHtMMv52fMbSlZoS0yHuzu_4da2Asv6j134GoSsc-JNHTgaTtPXAAO6hLw,111
P7vhhHvv9riRxfjnEZRWrVVWFZ-zqXpfzl8TQGXNOeBPBXxZwYj9g7kyNyFbckHY_9VcbwlguuB-1Q,111
-pvUxR8TjVkoT3t9BrnQaAfIS6kDkYv1KYedKhjtotZfsSySMS5_7eG07RXLAH8sTlskXRpA5Tl9Uw,111
IwI8h-ZAL5_MipGlllWP3cBMXS23pCvBwqkNvSnfJjIGjtrU8non2VF_3E87ihMVNYp5m_liOYkY4w,111
eiQy3FfnYO_pw6HpmY6QtUq8kgHTcvoEGRHpM01KykKB8aoFRBdQgBiYNsqqriiXGP9SjlbxzQS2fg,111
Vw9FzH81iSnmwdHmcAT5AaUAtU25Y9oZWnW8FNLxjy79HkssOsO3Jiv0u_0cVo3a98FybhEWvAnm-A,111
JTTVY3G7hwaHIFIXfW1B9EW8k5EiM4a2t5jzobf46iiOeyhiLWlS1kmHGhmZWCdCU_3kjjpticzsRw,111
FdqH3PvkeQMTm7jt9FC2X9GuOMfnNARLLJJyNmRvIqFNEh_anlqQZGXXcoeXAXdRwBv4tvNrNg4JSQ,111
IEXbS2EkRw76iexpFWskszmMZshWrKxicjTt9KJJxshPY4-R107v1PAHQoBP95zsLCzh8gMOel9DFw,111
dH-0VZFltl6BpkbV12dyY1ri20a59_thK703JGWKxhepPdx0DGd7LNZAc0FpN5cDgp2KN2mDd2yhow,111
0EmTK_wddlyvbGJBQmJ33zKl-3rToq5MYwzYrpmcfsQzgckGuRQ3tAhL9k6UiomKwCACrcq072AsGw,111
AhNxbHV2IL-aG72-W-tSkNsOSRQdxWCXRHokveAaG6wotJwNY2LttPbeH1YPuVfJsVn_2L6ETos3bg,111
KsmB71h9hwQUyeE3MclB2JUokkGhvSNx7B6esy5C5jKjr1oZ1ZiWCU6gcef2mVIwOOCnQCGjZ4MHAw,111
uPchFWJJf94P2sGE-AaYM9ytlJI5A_mTH3k5OyYE7kJ5jLL92guT3AQsiRQ2N4gXsnPhKNDSHr_wyg,111
sn1UFvTljkdUThjTueiq6idWnpH_j5UPy2c8Jla3Xn0qdXdQmSfAFtyjnmgr79fKKPMhdhd9IEGv_A,111
mcZhX8kPsxsh0cT6GHit_BYzoaaZMXU9PWCerh9xOtkNtj9CLF2B6BHKOuTiUKiqNCZuxvDn7THi-w,111
-UwVibYOCwWhTLECcf3-z-ZXvubhVDgNmWh3uv1MMbfSImVXRfdWP5qLqhIFMppGDQcrw91iDkKgGw,111
VBHUIDcZTrsNBFJYL19ojLUXqYffXnx0ss_YHYIYhEB6-BN-fvMW_Ybu3PRGbv5O2xSTEl48t22P0g,111
Xj4VZjwpm268dwxRqKCRzs-EgDN4chJt12xVI-J3Z9YSyCiP2WFfUspHXRGMkGhJf5bFMnqCj3dVeQ,111
2XrLGyBC3j07ck1peRZQYnTbhedvMBN6wpr9MQ1666ByTpKPCll_LThc4qLcoRJKtl8eXFDzCLwjxA,111
ng2DrEAOM18PCuJC_nDMzX6fSk6aXBYUFn7d92nSzdvk-nUi4TTJNwRtmqBfYX41SUsKo0BdobIQSg,111
ojQXD_JklzcAeRN7Syw7rZx72q0vbS-wmEJdQuNH23nuXCW7swaw91x4pbEdb6LCMJ_Jqch5CxePIQ,111
oNMmhzPGlc-aQf_M3sAZZRHo8fUHeBPy6d3thJhy_-TarfOg3zE4DbpruNUnQySaKX0M13TVGch4fA,111
yeLxincnyxWzPjnLuwMJvJd-t7emeG341evLsnV6CvFrSpeogtLYrRJSGmDsqlHcW1T_PKMwe4-jsw,111
9qx7q2avIY4y1ZsxR-xeeU9Ma7ZYFtd2pKJTOXjWrx4X5oDuMIGOrvDbr8gThvuviIJNyQF_YXv8eA,111
x6Xz9RP9QPpbjZ0uFXrygH045Mol5NhE_kx_GmTLbUvrr1eNZM1G-VBkws_EtdyFYG0tMVDAuTZwdA,111
1volHp5v5ecDoOlMngmliEbo3CmyuYWXCVu26ow3qwlNtmc2HOryZlWN76jZlV8aFX0Y0EriIHkUmw,111
73SNPh9yCl1_PfSIQVxF1Hk0gG5f5Vx5rfUv6kt7HR8W32Jl5rNO58rGyGbJNpb-EA4PhenYFXb9WQ,111
9jiiG0_zNPcKZDJIM1CTgS7mTy-9i_vIu6VMcgwOHPqvUk9i5YntbhxU8G_---l7Gdbb_iHR8H4Yxg,111
vfgMWTv1ZYtSM9_53Jgi5b-IDPkoGiqPDQiWdmusLBwGQbEFpiT2nl-W0IKC4lM9Upg_9-wWkwAfKw,111
FL3C7EkuHoczld9LQ5ayRFoZU8wPeITYFj3LNpu5fRExolmKzT0Xswj3Yj6t6E0Zs5WRJ5WlMRxl6A,111
aMq-BCX0NhxeC676pDSbZo52xL5rkuTcG46cPobMZFlHreZDlEkKvPhjrbVG6pmqJTauLx3MwG0Z8A,111
maNy2u0cRrfemQ6OMmSs5elG_Idi6sTlItLyfO6tmaTuEHRfrEkAeABeHU50sLWcfWVeSGIKS-wkkw,111
n8evb_ggOyzZVrLVY-rVKeVR2_CmnyFHd7fUaiUb4Nbrtm3QwrjHmrdclO3vkOQka28BIodJiVI0-A,111
ZriJJbExWtuw70s3LSObvd7dXD3TU5QKpWeLixtJmZVV-_mQt28jm0CRGLkisRCQlU6mDWlr6x8_YQ,111
LsNwFxKPh1WQtH2A3fFsniZ2PfyXCDn9nKkAOWCNSbXRYdoGDWb7n6F-I7s-zqJQEV5GvM5lB_m_ow,111
fH4WjAOQZxnUdiLsD2wceHk28FbJWZtSIKaa60U5fCgn1pEuop7HLlElzjNQhuMlTMRhKYtG7r7DuA,111
_OPgODJq9Hua-BsrYVJMr-p4xgTwD9yXcIdYNJjKT6ZFrX3_rCUkN0ZV-u2XuMUB7NlF_gThpClrKA,111
8NWCBhgIl6d3cBReZgzkRGSE3Abu89BA28EGtly4y7CkXkL_MWPMdGwS-p4mB_54jVnRdRk_ZVcAyQ,111
GYbnIZU7JrCkXa17Gn4cImwvn9irvtte9uEjd5oE71hXqBfXVxP2VtUmyfYgRAXoO6Cnh1EUqSzsww,111
_kbtKo59TwbFp-OEw9ZE3gM89tn4WOQNmceY8BGL0dU8FiIHStoV2VpMvX09bwZCUHwmoTySahYbVA,111
fXFS2Rm5qjJmS4zy2roub7wog5HIwzCVFzlmhNcmLooh4TFYfufkp0DgWKbE-reZoBxJBwvhQ03SFA,111
s40ofH4yUdAoHDNt8LiSSSO3ANy-K9uLwS-m8AQN9EhCrGRMVnYssSf4zmhM0FkDEhULyReQo49fsg,111
vFRyVI273-FQ7bx1ny7SLlP9BjmyPT0RHQbmycsG4CTVdQcap_0-kNbwDNdR27JLMaMfscWvgApVvQ,111
jxvW2ho9zJvV1cuwDJux_ucyKXhO1Jjgs74FNB77Qtaf6BcAs2ZrEUs9ndEsxjCnCNOqRkB-aI4yGA,111
lVsgNOwTnbrTzLy1r2TzguVvjWdaj3j_zah1HXTHxEVg_M-0d08RppMCo0wIRROhwmoJrj06PNbaCQ,110
WRwQUt2q-8BmPDlvY0YqfO3qie9QgpJ3oQi-QRBcJdzZOAGCMP07Mywke7xStr35JPPcqxmXWAwSfg,110
CIRkpw4QC3j5nbpQmRT3w_Wmk6RKiJrTsqO6cciUmB_s7dghsjaG2OKqjQZhOyAM2a8jIisMPb2j6g,110
Z9iD_oLBgO5awoNXLKc1zLPpUlyA6gqJzIJ_YUSpZ1PErf7vPCqU4VGvnqluezU6CePtYYq4hmcDRg,110
j7tUvngCfHBcteNhFJJOeAp-WqLezayiCULuiPJS-sFx-7N39jpszWrLxJr9ptYFH7Mj4baYb933MQ,110
KPZEpN4XWY5mwLtT1aVOCmeqZurXkthgheTN3bDjR4Uutcbvjox-tMjPGS0hwtMKsY06qGR9wsX-7A,110
FMmGq-Ik-ssfhZ35jcyAZ9nhrd6djlx6vRAfx2r61xZtNripzpRi_7JxrSn3t4AMw07xS6nX_e_Hjg,110
dfrOtdc82-yViW5MAbKZ5VvQnS7iwbyCHEPGQX6bXXa-EAcZn19kP8N-TjLU8hF6C2_tsnLD-u9osw,110
33wdq8_z-_RLEmVsVkhn86EtDnR24mlsmyjqKpWxyC0jlvFyQCfPa0ZJys9eKPzMIk2Vpp0Dcz7Iww,110
63QVLam86P-GIHNxLFRw4uzZhviCuT6eutNNtW9WIRpr54STl5ZRVSoiiRviAzAW9lbRplrHD1QpYQ,110
dUFXcsodlCxI1dA668E5GkdqelIVlCTHgjk_PK13ldfsqZD6ErFx0yt9EAZ_9L3QIgxJO4mp-2SI9w,110
oro3GrnOUuMvGrbbTkbNYNEniqAl8V6Nr5aWbwB5elvKIWBp5rtCZbARVAb6jkwtsci-JQF37f7x0g,110
7gj7zD5VVtDVs5B_3fATyQHpnCwW5d84Lrd5eolGqh4LZ0n5lnvDeQrixiKZngyRrobV7OHvpiiJBw,110
RAvMmLSO6sN2aYjoZMaUzpJAou8OHGETCGO6raZHb_dhKx-cc5mTlUq-ilhZjIWa8Zwj55-2SfR6CA,110
qq_l0O5nxZSjeqFwEXlzCnCo94T2AKLYUXwt_6_zR52UdZMJ92ad90hkBz3Y4Euct-ljcdpXFIVb7w,110
pghE2LOXZe39KdOnEuyHwba5JpYWdYsn4SwNLtemIhcYNK_WDprvkxGFxT_haAX_M10H1Pb1h9bzHw,110
_kadnwWxF0MTDw7qB3Lv5G4pQBQX8glrPfWjKlwKhBb89VQCFUttrewpUWS6stX0oCMCDu0LAKisVA,110
XYO_xaTICwrO8qjv3N-O-cozxq-WezAXiiOkLtNrPj5EGv-j3u5u7R65hd4fKJe91YKhwc8eDSkP2A,110
v0gXVkaAkE2h6xFMG-vgjKkSCBkA__gICjIJWsUBT82Mb1qIB5mwTK2yyjEkrL7cfy4-6Z3zje6ghQ,110
1ar_SGCgJrRbznKeVNn9ExH6Sz_xgMrM2p2oO4jmQZZumuanHBJ4eN29D4pj7buC7HrbRr5DeL9osQ,110
XLNoAvluJJGrIplOOIowG23a-E683ry3kV2mhz_VQT_2X1nqe4qJyhv461D_2sA2fSDHGFLAeb10Zg,110
81O2h6xYSqqLpIt_7owvSzj_tpSz5f9q1wKCF2_Z5-5DeaKN2jeR3zfLW1f8ZTxFeeVVDNJq6LMiuA,110
pfQZAnGo5ApjXqUS5_ngjnewc3aW11p02jHy7JgOF9JMW85PfvTm_NLffx82aZN_9vnOqXjDA9uysQ,110
8n7uZ05rhYrhdtYdqooUavZhVNTlN5WmCHfzBIDptliUyHcMyWYSZ_iIcsraqUFRSZcVy02XljHuWQ,110
eF9luuklux3C7EiYHv7QFEJiXFSyJHLh3tsxrdhSa7rvExW25uGON3uQcZhugjMJMi9pLac2GfGJWw,110
XXk3UkynotC753cQ7xeLZYS_IkYfA__DgsfmmmjoXN0F5-4QOikWvXJyivoV3UVVbw_3KIN11y9p_w,110
aykvbI4Ai2vupwDV0xbNSMyOwYv2AiTuPlG4aUvZnwdjRuNqsDJBdRHExkwDyOSXTBJ-_h51S6dLCg,110
S5AhQseEWB99sPK9IECQSI7pzGl0YpEGu8EYCz95-Q5IW04WoY06CgT1DWC-xpG-0Rs-L2CKeeL-IA,110
WClmCQP4MKatQPHlBXmLp5MGVs2C9YpEgmVEboO1HhlKgHhYXj1cdoGJ1b2BTEKE4w3kwDtw_tG06g,110
WEz1ZORRyEeVsk5IWozMIUIYQk5NrFuemIwLDmxKwJ13unB0cVIu0Ec0CpDcJATJJjwYeALP2WdpxQ,110
lfBh6As_EzGmndMevM-s4sFrUYiUaWepWjnAODymmjXb5Avp6OiXVUaqu2ZsmGGOCS01NzA92ZvcoA,110
VcVusmTBw9Y0OtybeqTZVEjOcMfbDqvGDpwqHw3W9v0P1FLGH52878M3UzI8oLgC51sPYnKUQkrvZg,110
jvTq1_naqVbYbygnvrrSHsT240NIksPgNthiJhKJoo3g5xIB6pVUF9m6d8EM5Q8vdb5CwE2qaHMc9A,110
MZOmkex6ufWdyHq2aFK-Rbuq54OT5K6-P3_iGcl-VMaxHPrx2q3MfHcgYmMXzBZwTQGjkawK0rZ-_Q,110
kmqgdqervmh_s7b3pCylajkFl-mWx9OSQW4--TcTWiA_CGr1rmhcGwSYxEva3YcOysTieg8rLZf8yg,110
qq_jIPSUcO4uAXSJ0xaFlJWipAkQPMRiFr_9Cb8McQmMbeGAgW2H36S1W0UaIcR48TX89ht6YOy49g,110
uv8VrHj5Zfsfpo99HvpJDDU8qXwPmxte5khiLhijvBktRzSpiMdaJb5MLyjNUT6t5gT6MCoriFcJTA,110
uIAAvh8qDxW0imp3mWyu6LNBJfrHKsRJiRSytSFOaxP7aBL5dwcivRsRxmU0WwoCRb74xY81tXUliQ,110
wXSNIGUH0aDxThGdgeSCj7GXmjfiDSv8a5sboOM4ybA76X11FnnOVxqd_-x8Wr9jFpdYYk3WQfNXPw,109
LaqlBVrG5uA0aEbP3pbQ460Nww-m302T3zufImFQnCGOPTTJ8YPLDlAQJvJCeHdrEvl7_dkzWB8WFQ,109
IK_4--bFrUaP6zxsg_WoYltV70M96uZMtHYVzVhxeFSGNILB0bxtezHJ5VnUW4Ni8-oAGBABXT9oVA,109
lKSaEE7to9Pl3bXKeKXo_KTU-I8HTlByDAn83zZZ27N6UBckm-2Rl1gIH3HtNqv7RAgLGaXDUR2zKw,109
tWcmBCzcuhfy59UEYGUNm_ngrnnsYbeXHmH3UiiYl5Xqoafg1KYQAaxDR1RnMtyIB8CAaRhTcl0OIw,109
xRwA-jCZjvKaIeRf7Fc4y56vTFh3Osz7QpGF65OFUZZCwBXh0nzjnCJ6z7MVEP0CEPvPqiZfEeeEKg,109
CYiZ7ZnNIC1k7gAnkO9hWG4pSL7VvG0EyDpB74kWafW81LyDrQ5sLrSOYjLdIe3DncHakzf6FTRHNA,109
yURRonokzjnj1VEN8yecEhA0G5d78mEyZxtS40ab4zDJf_oWEphXq9V052MMWQnS5jg7Rsic0w_YCQ,109
tAEFMZGoVTWmnele8nTno_Rq_9VkXDnDJ565GI4RLW5hIbWfLnJWnID2mncE6Q2_Ehzo_m7_BudngA,109
y1e1XwOkEFle3J84xGL6LFAbdVxRol0xcX2qETpCpmHkVm3lshydxGzlt9xa5vgEh4PA9cD5ZivBzg,109
xyQNdUc4NJVK4MwvMAGXza1mb6fkzgWoarXYjTspbJl8fAyzYvQpIGDyjGXXTxjYis5wk2MUAdssvQ,109
D9lMH4cpQZT23hYSKbjMgK8ZHeEELSCbKLEwYSRymqNJNyK1nEhr2D6-dVtrDbsUhDVrwPshYCUiGA,109
nG-qQQM6Ve-2HYXj3iVu28S5hT7APc5BQdgPq7ExPVIwy6YzXduiftPCXp3aQBK68BFw2SdDYShRBQ,109
WEumlTNvgpF1f_zi45RhEIsayrO1PTHRTy9E10VSQXRDxoCrgJ0pNuAd-Pc5HRSYnwDC9KiUEZa0uw,109
_u8vZmrB2m6UjMmrOlaZ8OFPJx29l6VcPI84y8MjfUzENu5mzczrh_FuX1Me1U1iojdE6Tz0Cf8xHQ,109
pxLk9h6S73cI7VpY1nUw6HcsmMw9rkBmMkMxCfixSTmMBp6zL41AI57CvjmmWGuygK7LIz9KBm06bw,109
5IJN8sP-RVHJMNzDqBUr5wpYaMkqQyjv4o8cGg9gVXG4If6uwgr-3AEHKtfyM9exjhsHi6wirS6yVA,109
5fSw9ypuUXtORWK-N6vkEXgvuFioDgD9Yonx5I5bC_p5AfCUA5VWhd8xHXseQ7Om037HfkRrZdVA2g,109
-oV5JQvPTyvf-w3iDub_FNvCqPEGykCndXinuwER0mnch-T5iQ6xNKRtFLXCQmjLB1uRe2VcNsaPWw,109
JlfW0vYQVIquunDsjrJwlncEhmB_H7MXyz6hof6Cs1RVH5nC9slWxuEUxZinSuXU_ZTVGZrU2B6XGA,109
NZKOfm_3055hBSQCar3S8PGQtiMWbBFbNLbX1PD3cvSBrDVxkF-12rhWZ_ZuqGt4OnK1TPyWE6uhXw,109
czOZ7fKEIQGDi-hJ-aaoqtnSkZbwiHjw5Qsu8W8KAGpz_Oxp9tNpvVYQU2fbl5M9dTnDqv6hXbIu6Q,109
76DE2tCFZdQKnTxAn6Y0Y1kyqYqANyGOl-JLtW5GRHKAcStmSbVdknGeFlIASfxjVJppXDVV4MF3OA,109
3ogKZX9cR7aaCBzLMsMTl73QSCO1s7IZ4rD_6hdOx_iE6qzir-QyGyULIv3AgmB3MhmgqsU339zdgQ,109
4s-w83iJ922NjEP1be-M2jruoX2SHleB_-9Z8pUUK8us0YxILV4zw9pr7GyHln8FPzCxCJGLakkwlg,109
qxanc7lH40ISOS_r1yYUBP5JuWbJ3iQPWsLJlJJ90xEAI1TVkONkUdDtuRw_AHVGLg3PTtb_o1MGWg,109
hD2j_oVFLQrqYx6gIegEN8Dg9-bTU9KxGjVvYfQFtuNS9WErwIZd4cLcMDpLAJ4vp-NR222pRtrWFQ,109
I_DK_s5bSIlvLT3_NuogG4nqthrVrWbvUTsen_6S_1q5ah7DUKV7I6Z3RsBcRYRKr2yV0sQ2gZM8aA,109
LkUaYv9jfo-UqwNwHsyALMKio3jvCKguQ0YCJchUqIdIK0g_Lm5MXgCJ38HWVRVLnlYAonD8JD_tqg,109
3lTGHmXyk_1jt-OwwK0ooYTj5Fnv-HLY5DdkQOaIDGJJPReZmcADsgJDBiROQfNoHWHxQfYZ6dQHWg,109
Rh9b9ktASTVVVTYkEqdycy-BZFprz6xrdiRsofvbadN-niTwqJt0ZrSLHw_9M3JXSrSP0qquHsIsBA,109
Kto_28aiLnxukAr1ogqR_6IPH_pKK6vT2ts1QLIAb6yYHrI5UhP5rhYsLcwkiBjnG_MB_jlhbLJj7w,109
Hq_SWVqqv0-OZc0Imtfv5HYW0AN8x3D0FdAUtsHk1fgNWiCWq2VGLKJjjioZIlFQNn-sLZmQC5sAGQ,109
gBDb4XGtVIEWfxHzRBP4_chjePBao0GZwqQJsGkwWp--BXk755mhdk7Ga1zgvZAtC2LLxDLqyYzsYw,109
NA3MsN4LKwcJNq7S6tNp0NvFtwU0-oKt92fucBZ3XGV5etnebzFGd-Bg1h7DEYxAkeC24TSQMLtOrw,109
9miol_REON6mOteNVXvhgfTDzjZ6mrIVnYMYastAyP5-Hoclmif8E1by2Lhv1945wTK9YRq9Sd6akQ,109
dTmY3jLZJIRj3QjveD_x2Z8JunxCvAgdyFVU-L3IQdsRrzUGya6a3L2V-8rEBYwAApCbdQtT6IBWKg,109
E7LhVwgq_9OnluGOSGD_Vi0esdhPfgDFsB81OKNLDr1vg06b2DxRAl1FzOqLI8Y0-j4Jr030epeq7g,109
s2RWd5uAZMyx2PlBYS9qSCRVdbKMlgzMkVXqvCLXjmmZDwELiEzkC1mkyMJ4CogIXvIM2B4gOn2HUg,109
VzbUuRb0rz_ZbsZHOuoxzeX04KqiiXCq_JhC8UumKsTY7rsN56p1EcXspUigaEDvEHf3DpPIx37_8Q,109
0DUXXWkMdDNvdy5fruWnKBYNUhAelow5X_kjDw1THgC_-7nK0I0nJC-MA27rxDgyAjwcp0WTSusMew,109
YQxWpMbl6GUN7NHlXt1deuXBTI_uKfNyoDvaGPtvtdyZM4YU_wg7tWSopSNLV234xH-8fZRhVsF4Zg,109
JuBjIB2ofGhkSl7qMvnSlbk2ItHmiKVYWaBZYiATHTTT6A3a_m9p5V_uDwHzcJVzIuumYTTdk4r9EQ,109
MARhuvw0o6FdKMx80uM_dfF_x_GB4iqH7qqY566n9bm6CHXEsjNTPAA77IpzyLG2vv8o2N-8mhNhRQ,109
qBrMjIc8Uu8SyhqHbbPBt9Hk1LRHy_0KY7qFmUqr7J1r6-_FYUuBhC5bNL379Rhjle1pwjOhTRCi4Q,109
8hQtvduOzO45Bnp2u34q64G4B9NSeEoiG0PCpOdYMmQGQPwpPn3gMw3Me5H0JH8cb3l7qUtBT4rVlA,109
qH6DCwg2AfQqCIGjLRLXBRpChC7wSQkgSyR3moV6QlG7qypvy72b8RV-Vs98OEip9canqWPwBJZYfg,109
_g6W-dn6iXlU_O196_TTyUAXZgZ5wrxRSeGCSe3ukVlj0fBlfNuYIuYVAZakQTld_ZD20wrSiacCtA,109
SWZgQz1rE1n5ieFgg_SBwoRcK5MPUSOnJvpvWqB5opMjkI6qQ4tm2Am5_z60ydZPyb3Dj2RQ32-qnA,109
hWt5xI7yTxjBXoW6XF8uWgnt9RM89dT0UNyMIe22gmdUxHvlti2Uu_RfAsTGR9yGUlt72RBbFZRTeg,109
u3uCwUk-cA-VwIfoPNTZtzf0rSw9hH7B2GXfGbT4wlRaATb1ULOUV_Tb4zWle2hYQ1pkfgvGJDWFLg,109
V1EViWpsISy9CwHc9HPhPq-EKWM8Fx0XG2ysgejSWShOGFUQfrXWiwxaSry6VtG0NiVzKG3a5JbanQ,109
ItskEitVTAmZZWe5hz1mEaV65nRc2muWLKRg1l7YQVotMqlYu4mj8ILwmRHPWXOY7hMpkP2fHqRwGw,109
4hV8-HyJvE9ruZfZzkSqtDLv_SvH9-1vMRZacVTZlajMRqNXZ_BFY7DDr5-UEO-sCl-Gwfi8Cb4KrA,108
MrkrZLHPT84UZtT1cUtojWIvY6BszpYGJ1lQ3FlyQNbvAQzualmckRo-ZPKYZAFn6_jdJh-0-aZHuw,108
pwpnTnHzcOhbqAVPSVdE5GSrQ-P6VdrfY1Gk6vODOEER-5KpPYK8CT_1OQwswXO-0hETSqO7dcMKJA,108
3_s7Kuv5ERw7C8kYK_uM4Pypst6j4A6j1KWNQCr0E4HGtJ3XPrReBvRxscEWSncairnH4tkIcuXiyw,108
65yOS6jHIZewWGSYLMbL5XX2PX-bjcwiHeDLmaCrKOPST_cT_TCArRTIZeegKzwDArc0XS_LaOJQHQ,108
aK99NeWbuXfB8_NQsdFh_3jwuxziFHFXfGz-6egpmrF0ifHpcSFqDYfVUVgyoEhAVLsw8rViygpE5Q,108
bh6wc22Qe6oadLvIq6rRTQoeQxcQT51y09TwZyRe0ScnfUI9jV4VCU4PnRt7YS5Ki9f-77a-WiY_KQ,108
cpqgDFjqynqjo864uu6FG9Chw-vkAzKA1KRHkX-4L102XlIXBcrBGWcIIrpBF14_JRk7xMCNCp7JZw,108
Gq5V8Hfk4ILwQhE9u2C5kTwwj4I41mFOxucado7eZGiPq2TBY5KYVXi_udAawQ-Ja3PMkvxzmKP_iQ,108
Pt-BXGCTfZSu4NvyckcWNjIqPZ0Ta5UKNNg9QLMgyURr349PUrZGhE22eoB2GDr-N4tAjbzceDFPRA,108
