puuid,leaguePoints
IpvHMwrR8uYY8F0jPDe0G2a3_LP1ywPOL-6q-L4dakN-fi5oA-xOhcg1hXbn-SwdzZCqtPGh0AlqlA,814
P5cFn3HJOtoszhl5jz3qS9uS_tcAenlxcN-kj13-dujVYRgLwCKI7Mpklz5R9YbFV6KM8j6Ipz1fxg,813
uUPMdK9UzNeK7QE5G9NjNqY1xFYdaE0MkEYqhOMoWuMSdEGdTazfZoLaUw8oWqQxQEqZtOnj8xQaOg,812
h8G-L2groYwkZR_PmxzWlnT08Ggz7asbAkhXvPnwvhEUJvrRZUbxIS4RECcm8-qttOtC6P6R456Skw,812
i8gf7lHmSxUp5iQLdr_w_Oht061aWxjMSoX2ZFYxBn_cSFzIAcJPE4V4PiIKp8Sk8RJu2ntrGT-gyg,812
ya4oQ8g5zhWuryTm7QFek0oMiMdgKm3RXeUIz0JGH4cR6WAffNjR-j0nwXfCMvoeQpNvSJ181irfJA,812
U3na8TRCs7oa8rBEFeG_WjGhLdUCeN4eEQLb0SO66cz-NdktgNBHyQvgSWGcpM-0ix64lxahsESiCQ,811
-fwRm48VJoygQEdGUEcoaW0DPh6wTpyNz4VP8lBWSnXWsSLsVKy1PCMCIGu-4G9Fje8jMI9bk_Q1Lg,811
-oJQCaCw-buYDhJaCcqeJZi4rQXjea92gAB323AdK45MKgsK9J12bjvaZAEsJ150ugmhNxTxQmjgLg,811
1Rwb8e-XaN3f9NW8GEB-_Y2LYZx-uz4g7HOM2WyH6k_2a7YJN3mIqyrYjc6qZhvIaavFSK1rUX5Xgw,811
4_XNcv9TSjP3mcqbXb_Ln9lc36ivsy72JetvWbLa8SOyFqiHyvpy4s9OsysBL8giV19L7UsLpeTmdA,810
fqwApcak3F6ANbjjk8HUkuChhPlZ2ouWAlGWW4uI03ts_W3ai01UBxarbbv1fz7vDpJ7KLmNNpDUKQ,810
z3gHYMXM-E6AN2jxurmox4mm4b5jZAvapQJ5gV27pL61ASEEf0S0tk3buyF9Me25sdGF6oybj-tCMw,810
iwh2BRW-RqNw1u-1-2-UISrDi1ArOfQBJx61q-PiADXZlftmYN1SZJTay0weIfpXo5ZpMTX95Lnd9w,809
qXQgrbRFYdwoPhOpeo_o0OG7vMDgoOuPFXg4gqOXbIL1QrdyLpb0CjpXQK-KneN5pKwmcyDjPMr8cg,808
S03ddPG26M1Xp1GUMnqsgscFD_NYIeoEQxG65ObQn8Iss_W7hrct1lcGJPZvtUBe23V99u0KXOj9bA,807
VDR9hz8g_nwXFN6Ny22tFdrZviOqnbNY_f_qPmOSpzYax4VFa5xEq9ygMjC2mzGtP52duB43vmg2rw,806
S5QYC5qlA3UcAs6v8hdMtOFF5OIRlSl0vzdo1QKMwfbqj0-yOlVUg_SbZ7_tTOky3QRK5f73kcVvKA,805
zqMLr4Neons4EVjydbk55t1qMR-bYyu8z8BtF0bQpr9A2r3Rp8sx3Bsplum2gUKRbkhpJW6Fcu6EMQ,804
JQHqi7rtn-ERdbafrk4SNPsxbwnh1nD7_Pdd1zfjPXIiY0ufEYO8bCzGwefSPXy1wwLChKeDMdiYpA,803
cK4KnOqhy0oJYVjEq3ZBG_loRRX30V65zLDeSltJOkN84jhHbMDfNkIFzvltMLrOxmb02ltkDghMpQ,801
quUx1w95HZY-kJkWCETi8_FvLuBgfSpBFHnUR2ykItUlRb3X5qOWjL1h2iVXu4HGg-NnEd6UTejfDw,801
7wDVXKKiGe2yTPF54ktq8tKnR81l2vVQw3BqNcBI9L6B2kfnOTifFk4jYjeNDL8F9HrRzCqggCLPKg,798
Voix0vdZca-aihfVO5MUgAni0ea5Lm-g-IkOUwC0o3xT2T2Rryzh48ScLXWN4JNRRxaQ2Koj-6iJBw,797
5XxTFdWwKeQj_PKJ1ye-aG7pR8L43fzYKVmRL5XAIID7NGsdROAKdAn0MN6N9kLuNkA11jRRmzxDjw,797
g1wf2JHDZaretytxaKjSah7Z7uvztTEyQWX8QPlH_xXgQDu9kyPogGVML0JDpVrwsatlnYM8q916Ng,795
r9GaaJcd145PTvHPp6Y8_PK_uS3cmfdspo8uEmIPPtpUGEo1IYKNvmabHdbkTuCSuUw2LaAAXS3uKA,790
H0_aVIbg3kr0jT3d7Ri5pz0-la5Af-NOl8BplJa9Mx41gi0a3M6fld1fJNjdI4Gf8wd2FtUxp_23pQ,787
qublU5PgZMDOJjd7HtKt7I6Rrce4oehNIi-4m2aaDGlmq-LV7FZcV2J87oQbBvX4ldw9YUr3tVbzQw,784
sIg0RZ8P38GXTTEtBfPe8H00umipE7Iod3tHS7W9dxN91NAiMVMbgXmGkdU-fCvjCVEnhsz8zl_k5w,783
r-l4so0i6nFk7l-6eaYu6jywTCXuge6Evf-4BLh9EmjI8iHTRALb-dDwtsus-K58wCULKJwUJiXaGQ,783
vbgfCLcJ7ke9lIfvYf--2wOQd636PNsQ2T6u5Jx4UZBcpYJZEA7c1WEDPmKZjIEyknvITfkV-W43Ug,783
LRM63l16SpPo1LbBlndDK6bPSIxsncvyB1662TdBhiw7icCSglxkFtVNfHXR_ped8i9Fm2DjjN8M-Q,782
tBNJydhNXOacu0JogfvcEG3cFFgJB3-8PMp6Kk-ibRFoMdDf4fHalTy0JFBZAnlJlQifXbi7FIIr3A,781
tWnFBUgxtgDlv0X8JKXgzmBzJNEQ-eQDQX-NM95sxj3B4l-3WH_nFWMm0ZE4ZdUORlWukxauPrkl4Q,781
UGmllUo2wPlGZoj2BTFsai5fUrqekRpvZ-mnOObJe3RmxUGvZQb4DUX2sMmffInw5hYX3dHVS_ufOA,780
pWHK9s-tqYJ2PV-4i0aVPBQihJmVK8ZkJMkce9cPr62QNEp6wdeVM5DnBix4gJGwNet3y0F2mUuvPg,776
ofYle3K2kkM8MFheQu1uub315p66AdRcNVfgJxk8NXNLEXJGZ3HR9a93KZDUQNm8Dktzugk9xS7J2A,773
QpivQS-TQd80R0xgkEDr6SnRaYZWfS3QUo926K_IJ8AexLf1FIMiAYxxjr-oe69P7psjTZaXdwQE3A,773
l4D3gcZHkTfkTQgDqJNqEZzhvMLP7i0Zqm6z5qTD4m9m7Xm25rR7Z5wC33aXSHXPSWjEl7h5gtntvQ,768
drTZ19ZTiKe7oxvVdKsbJwC6TsmwV7DG4K1Ndina3CVBHrxZh56jQkNM0kGU4Yedbzi_D3IZK01ozQ,764
rqPdiTVj-usV3YU6B2r2OfwH9mwV09BeNq3XrgRgnZDZClaNe6G4eXjZyEGgZnCqJdkWVO7MnHzcVA,763
uJZcxDX5kuW7KvhV_W9aWDnCE9pEuB3CBVXjFafi7r90kw9_XyLt-H_EhH7cnAMl3QWSyULoejqedw,749
5rgPjMia6djjc5tzKQliq8iWj2pWwfuqsCOfDIzanboYM08X_vah1LPVGpfMQQ2swuKjxaL-2lpfTA,746
If9kVv-OgbzplXHEOeYIRlrKujhy1AjXjbG1nWPeaY38NYezw43YsYUOMY41Za0m5ROqaKYMgfwTjg,744
IfFM6l7Tw3JosjVZWJQFCE9P5rFdIgwE6T4thTFFXTJps6VnhQ7rCfNt_ECCWMzcX2BkhlcDNC4QiQ,744
ib_pR5FkWwwpnyNSsvHtpAI-S6u6Gidkz0HQuy-xgHMMvAOBXTay8_drkV2MSlIb_FYAOkHviI3sZg,742
uxcnxWg7IjDHbIvymRBwM9ZBB0B3AWOOVL0aISFkFQq9jVfGq1iDPr8sxPDNpLuxebWmoGnmZZseiA,742
7DgXMLTqGyCd2lacH0XYvI9oKIPCiUoM5ND5qMoWfowzaur9jAYNOFwOVJwN_lfWgQsRGNpcckfraw,738
P53MIRWJpKuzdgwvDm2X2-AarzYe9mS71o0wB3lzbq8y8CaawYbuuRZVjkmieoAz-ZSONKiy63S1bQ,735
Di8GHBG3LgtR_d3hGCkT1Oot0cHWTcSd8vs8HHZJvf3iRl92i4Gd77O6ldOx7GxXh_Kittninc-hLg,735
NBOkBmfbEMNNXEALZIJvl-mnp19q9wgMxhmsT-wakMccd9J7T89Of2bSPl6Ubd7MkVdG58tfS1643g,728
JYy2qlwOKYivkY3doQsFm3IGzbQzXa-vigDCHzFoSJgN2NXQvIc7OG59z5cA0NFi07bhF13nq3tUeQ,725
RecuCWuMBbQFFN2T4_libIkYIgv70DwukzGKzl3uttnEFpQy7k5KgYJGQqOGmcL0Jwn7SsH-spTGnA,723
hhh0wfzJR79vuRxfdOC2eoLcRc_ipGni3yZoq0orpqI9KPmpxdz6Nt0H1vfdjNWSO8lU4WJD_Pm9Yg,715
SOOxhP9UFSFSwDEnJySDAudHB92pcIzG6LlznxDs9jFVgG5OtToWuDK2kN8MyXIgJC5tz0R7Ix4FWQ,715
DsfqWOEmtms47l3NftO5tFf5__T5RmmJvg2hWB-fmQeNKVCbj6J3qWyTwg1vM1-WD8YKlaWDo3YlHg,703
kB5gB0jR68n55lG_TcIKKfvDp0yDeVeQONmgU8h6wS31OcTB9LTgdtTouAbz3qFuQ7t3XGehQZd47Q,700
DkjFY0AXSV9pVuzlEKaLmTylQ5h9JYJcrvKP3uBFuLZN1hONIT_ruhDTYk38of4uykmGLrRD8-NZCg,696
VR9b8_Sld5RnEeb6A31D80r0Dj8tl2SBTc_NCxkOC1K9pS5rHiClbi_BaiyzbW4BA_asnUeM3VEBKg,685
dkYPO39bL-S5MW-AyT5gXoBr3HOtdqDjSMT_uirrUyFc_kQwwbXBxj5jYsrv7dZibPtFfhrdLNmHmg,603
BQLEgaEHnhr7RodrjR2sWPv_Qs1T3e_C9oT4l0GiBFhzAW0hClQx3Vi9YJpc4DSUd0xUWxFLrAqplQ,436
